age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed,subscription
46,admin.,married,high.school,no,no,yes,telephone,jun,fri,492,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
58,admin.,married,university.degree,no,unknown,unknown,telephone,jun,fri,36,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
27,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,fri,34,8,0,nonexistent,1.4,94.465,4.959,5228.1,no
26,technician,married,basic.6y,no,yes,no,telephone,jun,fri,11,20,0,nonexistent,1.4,94.465,4.959,5228.1,no
29,admin.,married,university.degree,no,yes,no,telephone,jun,fri,9,16,0,nonexistent,1.4,94.465,4.959,5228.1,no
39,admin.,married,high.school,no,yes,yes,telephone,jun,fri,9,19,0,nonexistent,1.4,94.465,4.959,5228.1,no
33,unemployed,married,basic.9y,no,no,no,telephone,jun,fri,11,6,0,nonexistent,1.4,94.465,4.959,5228.1,no
48,blue-collar,married,professional.course,no,yes,yes,telephone,jun,fri,12,24,0,nonexistent,1.4,94.465,4.959,5228.1,no
37,management,married,university.degree,unknown,no,no,telephone,jun,fri,10,23,0,nonexistent,1.4,94.465,4.959,5228.1,no
38,housemaid,married,basic.9y,no,no,no,telephone,jun,fri,86,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
40,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,46,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
55,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,jun,fri,32,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
39,admin.,married,professional.course,no,no,no,telephone,jun,fri,32,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
40,admin.,single,professional.course,unknown,no,yes,telephone,jun,fri,36,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
37,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,124,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
39,blue-collar,single,basic.4y,unknown,no,no,telephone,jun,fri,15,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
36,blue-collar,married,professional.course,unknown,yes,no,telephone,jun,fri,9,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
35,student,single,university.degree,unknown,no,no,telephone,jun,fri,10,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
33,services,divorced,high.school,no,yes,no,telephone,jun,fri,52,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
41,technician,married,high.school,no,yes,no,telephone,jun,fri,145,24,0,nonexistent,1.4,94.465,4.959,5228.1,no
33,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,8,13,0,nonexistent,1.4,94.465,4.959,5228.1,no
24,services,single,high.school,no,no,no,telephone,jun,fri,12,8,0,nonexistent,1.4,94.465,4.959,5228.1,no
53,technician,divorced,university.degree,no,yes,no,telephone,jun,fri,16,28,0,nonexistent,1.4,94.465,4.959,5228.1,no
32,admin.,single,university.degree,unknown,no,no,telephone,jun,fri,44,15,0,nonexistent,1.4,94.465,4.959,5228.1,no
40,blue-collar,married,unknown,unknown,no,no,telephone,jun,fri,22,8,0,nonexistent,1.4,94.465,4.959,5228.1,no
51,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,60,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
38,unknown,married,unknown,unknown,yes,no,telephone,jun,fri,13,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
53,technician,married,unknown,no,no,no,telephone,jun,fri,51,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
49,technician,married,professional.course,no,yes,no,telephone,jun,fri,41,3,0,nonexistent,1.4,94.465,4.959,5228.1,no
42,management,married,high.school,no,no,no,telephone,jun,fri,20,5,0,nonexistent,1.4,94.465,4.959,5228.1,no
37,blue-collar,single,unknown,unknown,no,yes,telephone,jun,fri,53,11,0,nonexistent,1.4,94.465,4.959,5228.1,no
47,blue-collar,divorced,basic.4y,no,yes,yes,telephone,jun,fri,9,18,0,nonexistent,1.4,94.465,4.959,5228.1,no
31,services,single,professional.course,no,yes,no,telephone,jun,fri,202,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
46,blue-collar,single,high.school,no,no,no,telephone,jun,fri,310,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
54,technician,married,high.school,no,no,no,telephone,jun,fri,204,2,0,nonexistent,1.4,94.465,4.959,5228.1,no
39,unemployed,divorced,basic.9y,unknown,no,no,telephone,jun,fri,638,9,0,nonexistent,1.4,94.465,4.959,5228.1,no
45,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,924,3,0,nonexistent,1.4,94.465,4.959,5228.1,yes
32,services,married,high.school,no,no,no,telephone,jun,fri,298,4,0,nonexistent,1.4,94.465,4.959,5228.1,no
56,technician,married,unknown,no,no,yes,telephone,jun,fri,988,4,0,nonexistent,1.4,94.465,4.959,5228.1,yes
29,services,single,high.school,unknown,no,no,telephone,jun,mon,123,2,0,nonexistent,1.4,94.465,4.958,5228.1,no
32,admin.,single,university.degree,no,yes,no,telephone,jun,mon,85,2,0,nonexistent,1.4,94.465,4.958,5228.1,no
40,admin.,single,university.degree,no,no,no,telephone,jun,mon,498,2,0,nonexistent,1.4,94.465,4.958,5228.1,yes
39,management,single,university.degree,no,no,no,telephone,jun,mon,670,3,0,nonexistent,1.4,94.465,4.958,5228.1,yes
25,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,82,5,0,nonexistent,1.4,94.465,4.958,5228.1,no
26,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,72,3,0,nonexistent,1.4,94.465,4.958,5228.1,no
46,management,married,basic.9y,no,no,no,telephone,jun,mon,53,4,0,nonexistent,1.4,94.465,4.958,5228.1,no
26,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,123,2,0,nonexistent,1.4,94.465,4.958,5228.1,no
54,blue-collar,married,professional.course,no,no,no,telephone,jun,mon,364,2,0,nonexistent,1.4,94.465,4.958,5228.1,no
47,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,655,4,0,nonexistent,1.4,94.465,4.958,5228.1,no
40,management,divorced,university.degree,unknown,unknown,unknown,telephone,jun,mon,88,2,0,nonexistent,1.4,94.465,4.958,5228.1,no
41,self-employed,single,university.degree,no,yes,yes,telephone,jun,mon,640,3,0,nonexistent,1.4,94.465,4.958,5228.1,no
36,technician,married,basic.9y,no,no,no,telephone,jun,mon,339,4,0,nonexistent,1.4,94.465,4.958,5228.1,no
30,blue-collar,single,basic.9y,no,yes,no,telephone,jun,mon,662,2,0,nonexistent,1.4,94.465,4.958,5228.1,yes
58,management,married,university.degree,unknown,no,no,telephone,jun,mon,25,2,0,nonexistent,1.4,94.465,4.958,5228.1,no
47,admin.,married,university.degree,no,no,no,telephone,jun,mon,216,3,0,nonexistent,1.4,94.465,4.958,5228.1,no
52,management,married,basic.4y,no,no,no,telephone,jun,tue,165,5,0,nonexistent,1.4,94.465,4.958,5228.1,no
34,blue-collar,single,high.school,no,yes,no,telephone,jun,tue,137,5,0,nonexistent,1.4,94.465,4.958,5228.1,no
30,services,married,high.school,no,yes,no,telephone,jun,tue,62,5,0,nonexistent,1.4,94.465,4.958,5228.1,no
26,admin.,single,high.school,no,no,no,telephone,jun,tue,56,3,0,nonexistent,1.4,94.465,4.958,5228.1,no
58,services,married,high.school,no,yes,no,telephone,jun,tue,790,3,0,nonexistent,1.4,94.465,4.958,5228.1,no
43,self-employed,divorced,university.degree,unknown,yes,no,telephone,jun,tue,363,4,0,nonexistent,1.4,94.465,4.958,5228.1,no
31,blue-collar,married,basic.6y,no,no,no,telephone,jun,tue,481,6,0,nonexistent,1.4,94.465,4.958,5228.1,no
46,blue-collar,married,basic.6y,no,no,no,telephone,jun,tue,32,3,0,nonexistent,1.4,94.465,4.958,5228.1,no
39,admin.,single,high.school,no,no,no,telephone,jun,tue,183,3,0,nonexistent,1.4,94.465,4.958,5228.1,no
42,self-employed,married,professional.course,no,yes,no,telephone,jun,tue,214,4,0,nonexistent,1.4,94.465,4.958,5228.1,no
37,services,married,high.school,unknown,yes,no,telephone,jun,tue,146,3,0,nonexistent,1.4,94.465,4.958,5228.1,no
51,admin.,divorced,unknown,no,yes,no,telephone,jun,tue,528,2,0,nonexistent,1.4,94.465,4.958,5228.1,yes
37,services,married,high.school,no,yes,yes,telephone,jun,tue,351,3,0,nonexistent,1.4,94.465,4.958,5228.1,no
35,admin.,divorced,university.degree,no,no,no,telephone,jun,tue,51,8,0,nonexistent,1.4,94.465,4.958,5228.1,no
55,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,tue,103,6,0,nonexistent,1.4,94.465,4.958,5228.1,no
43,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,89,4,0,nonexistent,1.4,94.465,4.958,5228.1,no
29,entrepreneur,single,university.degree,no,no,no,telephone,jun,wed,347,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
58,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,372,5,0,nonexistent,1.4,94.465,4.958,5228.1,no
34,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,411,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
44,blue-collar,married,unknown,no,yes,no,telephone,jun,wed,151,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
42,self-employed,married,university.degree,unknown,yes,no,telephone,jun,wed,157,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
44,blue-collar,married,professional.course,unknown,yes,no,telephone,jun,wed,43,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
32,blue-collar,single,basic.9y,no,yes,no,telephone,jun,wed,75,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
52,technician,married,basic.9y,no,no,yes,telephone,jun,wed,249,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
36,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,268,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
38,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,333,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
39,technician,married,basic.9y,unknown,yes,no,telephone,jun,wed,155,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
33,unknown,married,unknown,unknown,yes,no,telephone,jun,wed,247,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
39,services,married,basic.6y,unknown,yes,no,telephone,jun,wed,100,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
36,admin.,married,university.degree,no,yes,no,telephone,jun,wed,67,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
44,services,married,basic.9y,no,yes,no,telephone,jun,wed,162,2,0,nonexistent,1.4,94.465,4.958,5228.1,no
30,services,married,unknown,unknown,no,no,telephone,jun,wed,93,2,0,nonexistent,1.4,94.465,4.958,5228.1,no
29,blue-collar,divorced,basic.4y,unknown,no,no,telephone,jun,wed,231,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
34,technician,married,professional.course,no,no,no,telephone,jun,wed,67,2,0,nonexistent,1.4,94.465,4.958,5228.1,no
41,admin.,single,basic.6y,no,no,no,telephone,jun,wed,168,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
51,entrepreneur,married,university.degree,no,no,no,telephone,jun,wed,71,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
28,admin.,married,high.school,no,no,no,telephone,jun,wed,151,1,0,nonexistent,1.4,94.465,4.958,5228.1,no
31,housemaid,married,basic.4y,no,no,no,telephone,jun,wed,91,2,0,nonexistent,1.4,94.465,4.958,5228.1,no
46,services,divorced,professional.course,unknown,yes,no,telephone,jun,wed,292,2,0,nonexistent,1.4,94.465,4.958,5228.1,no
29,admin.,married,university.degree,no,yes,yes,telephone,jun,wed,281,3,0,nonexistent,1.4,94.465,4.958,5228.1,no
33,services,single,high.school,no,no,no,telephone,jun,wed,375,2,0,nonexistent,1.4,94.465,4.958,5228.1,no
42,management,married,university.degree,no,no,no,telephone,jun,wed,168,8,0,nonexistent,1.4,94.465,4.958,5228.1,no
36,blue-collar,married,unknown,unknown,no,no,telephone,jun,wed,456,3,0,nonexistent,1.4,94.465,4.958,5228.1,no
44,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,wed,103,5,0,nonexistent,1.4,94.465,4.958,5228.1,no
39,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,305,4,0,nonexistent,1.4,94.465,4.958,5228.1,no
44,admin.,married,university.degree,unknown,yes,yes,telephone,jun,thu,91,4,0,nonexistent,1.4,94.465,4.955,5228.1,no
45,admin.,married,high.school,no,yes,no,telephone,jun,thu,650,2,0,nonexistent,1.4,94.465,4.955,5228.1,no
28,services,single,basic.9y,no,no,no,telephone,jun,thu,178,2,0,nonexistent,1.4,94.465,4.955,5228.1,no
59,retired,married,basic.9y,no,no,yes,telephone,jun,thu,465,2,0,nonexistent,1.4,94.465,4.955,5228.1,no
42,services,single,unknown,no,yes,no,telephone,jun,thu,626,2,0,nonexistent,1.4,94.465,4.955,5228.1,no
58,services,married,basic.4y,no,no,no,telephone,jun,thu,322,2,0,nonexistent,1.4,94.465,4.955,5228.1,no
51,services,married,professional.course,unknown,no,no,telephone,jun,thu,177,1,0,nonexistent,1.4,94.465,4.955,5228.1,no
31,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,thu,519,3,0,nonexistent,1.4,94.465,4.955,5228.1,yes
49,unemployed,married,basic.9y,no,yes,yes,telephone,jun,thu,271,1,0,nonexistent,1.4,94.465,4.955,5228.1,no
48,blue-collar,married,high.school,no,yes,yes,telephone,jun,thu,677,3,0,nonexistent,1.4,94.465,4.955,5228.1,yes
52,technician,married,basic.9y,no,yes,yes,telephone,jun,thu,138,3,0,nonexistent,1.4,94.465,4.955,5228.1,no
29,blue-collar,single,basic.6y,no,yes,no,telephone,jun,thu,215,3,0,nonexistent,1.4,94.465,4.955,5228.1,no
60,self-employed,married,professional.course,no,yes,no,telephone,jun,thu,318,2,0,nonexistent,1.4,94.465,4.955,5228.1,no
28,admin.,single,professional.course,no,no,yes,telephone,jun,thu,253,1,0,nonexistent,1.4,94.465,4.955,5228.1,no
30,admin.,married,high.school,no,unknown,unknown,telephone,jun,thu,344,1,0,nonexistent,1.4,94.465,4.955,5228.1,no
30,admin.,single,university.degree,no,no,no,telephone,jun,thu,301,4,0,nonexistent,1.4,94.465,4.955,5228.1,no
36,blue-collar,married,high.school,no,no,no,telephone,jun,thu,197,1,0,nonexistent,1.4,94.465,4.955,5228.1,no
56,admin.,divorced,high.school,no,yes,no,telephone,jun,thu,71,1,0,nonexistent,1.4,94.465,4.955,5228.1,no
29,blue-collar,married,basic.9y,no,no,yes,telephone,jun,thu,190,1,0,nonexistent,1.4,94.465,4.955,5228.1,no
45,technician,single,professional.course,unknown,yes,yes,telephone,jun,thu,116,1,0,nonexistent,1.4,94.465,4.955,5228.1,no
51,management,married,university.degree,unknown,no,yes,telephone,jun,thu,93,1,0,nonexistent,1.4,94.465,4.955,5228.1,no
35,self-employed,married,professional.course,unknown,yes,no,telephone,jun,thu,29,1,0,nonexistent,1.4,94.465,4.955,5228.1,no
30,services,divorced,high.school,unknown,yes,no,telephone,jun,thu,133,2,0,nonexistent,1.4,94.465,4.955,5228.1,no
39,blue-collar,married,basic.6y,no,yes,no,telephone,jun,thu,150,1,0,nonexistent,1.4,94.465,4.955,5228.1,no
25,technician,single,professional.course,no,no,yes,telephone,jun,thu,150,2,0,nonexistent,1.4,94.465,4.955,5228.1,no
36,blue-collar,single,basic.4y,no,yes,no,telephone,jun,thu,182,2,0,nonexistent,1.4,94.465,4.955,5228.1,no
38,blue-collar,single,high.school,unknown,no,no,telephone,jun,thu,277,1,0,nonexistent,1.4,94.465,4.955,5228.1,no
29,admin.,married,university.degree,no,no,no,telephone,jun,thu,176,7,0,nonexistent,1.4,94.465,4.955,5228.1,no
36,blue-collar,single,basic.9y,no,yes,yes,telephone,jun,thu,762,3,0,nonexistent,1.4,94.465,4.955,5228.1,yes
37,admin.,single,university.degree,unknown,yes,no,telephone,jun,thu,179,3,0,nonexistent,1.4,94.465,4.955,5228.1,no
42,admin.,divorced,high.school,unknown,no,no,telephone,jun,thu,105,3,0,nonexistent,1.4,94.465,4.955,5228.1,no
58,retired,single,professional.course,no,yes,no,telephone,jun,thu,565,3,0,nonexistent,1.4,94.465,4.955,5228.1,no
49,services,divorced,high.school,no,no,no,telephone,jun,thu,138,2,0,nonexistent,1.4,94.465,4.955,5228.1,no
55,technician,unknown,unknown,unknown,no,no,telephone,jun,thu,667,3,0,nonexistent,1.4,94.465,4.955,5228.1,no
58,retired,married,high.school,no,yes,no,telephone,jun,thu,3183,2,0,nonexistent,1.4,94.465,4.955,5228.1,yes
34,admin.,single,university.degree,no,no,no,telephone,jun,thu,406,2,0,nonexistent,1.4,94.465,4.955,5228.1,no
29,blue-collar,divorced,basic.4y,unknown,no,no,telephone,jun,thu,243,2,0,nonexistent,1.4,94.465,4.955,5228.1,no
46,unknown,married,basic.4y,unknown,yes,no,telephone,jun,thu,110,3,0,nonexistent,1.4,94.465,4.955,5228.1,no
38,blue-collar,married,high.school,unknown,no,no,telephone,jun,thu,113,5,0,nonexistent,1.4,94.465,4.955,5228.1,no
27,technician,single,unknown,no,yes,no,telephone,jun,thu,174,8,0,nonexistent,1.4,94.465,4.955,5228.1,no
39,self-employed,divorced,professional.course,no,yes,no,telephone,jun,thu,529,4,0,nonexistent,1.4,94.465,4.955,5228.1,no
60,retired,divorced,basic.4y,unknown,yes,no,telephone,jun,thu,45,2,0,nonexistent,1.4,94.465,4.955,5228.1,no
42,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,75,5,0,nonexistent,1.4,94.465,4.955,5228.1,no
35,blue-collar,married,basic.9y,unknown,yes,yes,telephone,jun,thu,122,6,0,nonexistent,1.4,94.465,4.955,5228.1,no
31,services,single,high.school,no,no,no,telephone,jun,fri,422,6,0,nonexistent,1.4,94.465,4.947,5228.1,yes
34,blue-collar,married,basic.6y,no,no,no,telephone,jun,fri,381,3,0,nonexistent,1.4,94.465,4.947,5228.1,no
38,blue-collar,single,high.school,unknown,yes,no,telephone,jun,fri,856,2,0,nonexistent,1.4,94.465,4.947,5228.1,yes
39,services,married,basic.9y,unknown,no,no,telephone,jun,fri,97,2,0,nonexistent,1.4,94.465,4.947,5228.1,no
33,services,married,high.school,no,no,no,telephone,jun,fri,59,4,0,nonexistent,1.4,94.465,4.947,5228.1,no
34,admin.,married,university.degree,no,no,no,telephone,jun,fri,198,2,0,nonexistent,1.4,94.465,4.947,5228.1,no
32,management,married,university.degree,no,no,no,telephone,jun,fri,80,4,0,nonexistent,1.4,94.465,4.947,5228.1,no
29,admin.,single,high.school,no,no,no,telephone,jun,fri,433,4,0,nonexistent,1.4,94.465,4.947,5228.1,no
44,blue-collar,married,basic.6y,no,yes,no,telephone,jun,fri,159,2,0,nonexistent,1.4,94.465,4.947,5228.1,no
50,admin.,married,high.school,no,no,no,telephone,jun,fri,513,3,0,nonexistent,1.4,94.465,4.947,5228.1,no
59,housemaid,married,basic.6y,no,no,no,telephone,jun,fri,207,3,0,nonexistent,1.4,94.465,4.947,5228.1,no
26,admin.,married,high.school,no,no,no,telephone,jun,fri,120,6,0,nonexistent,1.4,94.465,4.947,5228.1,no
29,services,married,high.school,no,yes,yes,telephone,jun,fri,121,4,0,nonexistent,1.4,94.465,4.947,5228.1,no
34,admin.,married,high.school,no,yes,no,telephone,jun,fri,95,1,0,nonexistent,1.4,94.465,4.947,5228.1,no
39,self-employed,married,basic.6y,unknown,no,yes,telephone,jun,fri,213,1,0,nonexistent,1.4,94.465,4.947,5228.1,no
24,technician,single,basic.9y,no,no,no,telephone,jun,fri,111,3,0,nonexistent,1.4,94.465,4.947,5228.1,no
34,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,302,2,0,nonexistent,1.4,94.465,4.947,5228.1,no
37,admin.,married,high.school,no,no,no,telephone,jun,fri,212,1,0,nonexistent,1.4,94.465,4.947,5228.1,no
27,self-employed,single,university.degree,no,no,no,telephone,jun,fri,911,1,0,nonexistent,1.4,94.465,4.947,5228.1,yes
30,technician,married,high.school,no,no,no,telephone,jun,fri,154,6,0,nonexistent,1.4,94.465,4.947,5228.1,no
58,services,married,high.school,no,no,no,telephone,jun,fri,181,1,0,nonexistent,1.4,94.465,4.947,5228.1,no
58,services,married,high.school,no,yes,no,telephone,jun,fri,32,1,0,nonexistent,1.4,94.465,4.947,5228.1,no
40,services,married,high.school,no,no,no,telephone,jun,fri,392,4,0,nonexistent,1.4,94.465,4.947,5228.1,no
37,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,124,2,0,nonexistent,1.4,94.465,4.947,5228.1,no
40,management,married,basic.9y,no,yes,yes,telephone,jun,fri,162,1,0,nonexistent,1.4,94.465,4.947,5228.1,no
33,technician,single,professional.course,no,no,no,telephone,jun,fri,634,2,0,nonexistent,1.4,94.465,4.947,5228.1,no
32,services,single,high.school,no,no,no,telephone,jun,fri,79,1,0,nonexistent,1.4,94.465,4.947,5228.1,no
34,admin.,single,basic.9y,no,yes,no,telephone,jun,fri,148,5,0,nonexistent,1.4,94.465,4.947,5228.1,no
27,admin.,single,professional.course,no,yes,yes,telephone,jun,fri,103,1,0,nonexistent,1.4,94.465,4.947,5228.1,no
27,admin.,single,professional.course,no,yes,yes,telephone,jun,fri,141,1,0,nonexistent,1.4,94.465,4.947,5228.1,no
27,self-employed,single,university.degree,no,yes,no,telephone,jun,fri,244,2,0,nonexistent,1.4,94.465,4.947,5228.1,no
36,blue-collar,single,basic.4y,no,yes,no,telephone,jun,fri,250,8,0,nonexistent,1.4,94.465,4.947,5228.1,no
42,admin.,single,high.school,no,no,no,telephone,jun,fri,140,2,0,nonexistent,1.4,94.465,4.947,5228.1,no
51,services,married,high.school,no,unknown,unknown,telephone,jun,fri,133,5,0,nonexistent,1.4,94.465,4.947,5228.1,no
30,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,191,28,0,nonexistent,1.4,94.465,4.947,5228.1,no
28,blue-collar,married,high.school,no,no,no,telephone,jun,fri,216,1,0,nonexistent,1.4,94.465,4.947,5228.1,no
58,technician,married,basic.4y,unknown,yes,yes,telephone,jun,fri,269,1,0,nonexistent,1.4,94.465,4.947,5228.1,no
29,blue-collar,married,unknown,unknown,no,no,telephone,jun,fri,139,2,0,nonexistent,1.4,94.465,4.947,5228.1,no
